,persona 1,persona 2,label,sentiment,date,original_index
884,rodrigo delgado,sebastian piñera,experto,neutral,Unknown,167
885,karla rubilar,michelle bachelet,experto,neutral,Unknown,167
886,karla rubilar,sebastian piñera,experto,neutral,Unknown,167
887,cristian monckeberg,michelle bachelet,experto,neutral,Unknown,167
888,cristian monckeberg,sebastian piñera,experto,neutral,Unknown,167
889,antonio walker,michelle bachelet,experto,neutral,Unknown,167
890,antonio walker,sebastian piñera,experto,neutral,Unknown,167
891,alberto undurraga,michelle bachelet,experto,neutral,Unknown,167
892,alberto undurraga,sebastian piñera,experto,neutral,Unknown,167
893,sebastian piñera,ximena rincón,relacion,neutral,Unknown,168
894,ximena rincón,joanna perez,relacion,neutral,Unknown,168
895,ximena rincón,miguel angel calisto,relacion,neutral,Unknown,168
896,gustavo toro,carlos gatica,relacion,neutral,Unknown,168
897,carolina leitao,nibaldo meza,relacion,neutral,Unknown,168
898,gabriel boric,guillermo ramirez,critic,negative,Unknown,169
899,gabriel boric,marcos ilabaca,support,positive,Unknown,169
900,gabriel boric,juan antonio coloma,support,positive,Unknown,169
901,miguel mellado,mario marcel,support,positive,Unknown,170
902,frank sauberbaum,mario marcel,support,positive,Unknown,170
903,guillermo ramirez,mario marcel,support,positive,Unknown,170
904,gaston von mühlenbrock,mario marcel,support,positive,Unknown,170
905,agustin romero,mario marcel,support,positive,Unknown,170
906,karol cariola,gonzalo de la carrera,criticizes,negative,Unknown,171
907,gonzalo de la carrera,party republican,opposed,negative,Unknown,171
908,gonzalo de la carrera,diego schalper,insults,negative,Unknown,171
909,karol cariola,chamber of deputies,reports,neutral,Unknown,171
910,karol cariola,pc,presidenta,positive,Unknown,172
911,pc,comisión de constitución,electa,positive,Unknown,172
912,comisión de constitución,cámara de diputados,comisión,neutral,Unknown,172
913,cámara de diputados,felix gonzalez,rechazado,negative,Unknown,172
914,cámara de diputados,pamela jiles,rechazado,negative,Unknown,172
915,cámara de diputados,ruben oyarzo,rechazado,negative,Unknown,172
916,karol cariola,gaspar rivas,rechazado,negative,Unknown,172
917,gobierno,"comisión de constitución, legislación y justicia",legislación,neutral,Unknown,173
918,"comisión de constitución, legislación y justicia",cámara de diputados,votación,neutral,Unknown,173
919,cámara de diputados,partido de la gente,proyecto,neutral,Unknown,173
920,partido de la gente,rene alinco,propuesta,neutral,Unknown,173
921,partido de la gente,pamela jiles,propuesta,neutral,Unknown,173
922,rene alinco,partido de la gente,propuesta,neutral,Unknown,173
923,pamela jiles,partido de la gente,propuesta,neutral,Unknown,173
924,andres celis,miguel mellado,denuncia,neutral,Unknown,174
925,andres celis,aprovechamiento,aprovechamiento,negative,Unknown,174
926,andres celis,servicios públicos,aprovechamiento,negative,Unknown,174
927,andres celis,municipalidades,aprovechamiento,negative,Unknown,174
928,andres celis,plebiscito,aprovechamiento,negative,Unknown,174
929,andres celis,san bernardo,aprovechamiento,negative,Unknown,174
930,andres celis,maipu constituyente,aprovechamiento,negative,Unknown,174
931,andres celis,redes sociales,aprovechamiento,negative,Unknown,174
932,andres celis,páginas web,aprovechamiento,negative,Unknown,174
933,karol cariola,pamela jiles,critic,negative,Unknown,175
934,karol cariola,chile,insult,negative,Unknown,175
935,viviana delgado,ministro avila,accuse,negative,Unknown,175
936,mario desbordes,diego schalper,denuncia,negative,Unknown,176
937,mario desbordes,chahuán,dialogante,neutral,Unknown,176
938,chahuán,diego schalper,malas prácticas,negative,Unknown,176
939,gabriel boric,renovacion nacional,demanda,neutral,Unknown,177
940,renovacion nacional,gabriel boric,reclama,negative,Unknown,177
941,gabriel boric,andres longton,envía,neutral,Unknown,177
942,gabriel boric,sofia cid,envía,neutral,Unknown,177
943,andres longton,gabriel boric,pide,negative,Unknown,177
944,sofia cid,gabriel boric,pide,negative,Unknown,177
945,gabriel boric,atacama,impulsado,negative,Unknown,177
946,gabriel boric,coordinadora arauco malleco,impulsado,negative,Unknown,177
947,izkia_siches,cristhian_moreira,defender,neutral,Unknown,178
948,izkia_siches,maria_candelaria_acevedo,defender,neutral,Unknown,178
949,izkia_siches,christian_matheson,defender,neutral,Unknown,178
950,izkia_siches,fernando_borquez,defender,neutral,Unknown,178
951,izkia_siches,natalia_romero,defender,neutral,Unknown,178
952,cristhian_moreira,izkia_siches,accuse,negative,Unknown,178
953,maria_candelaria_acevedo,izkia_siches,accuse,negative,Unknown,178
954,christian_matheson,izkia_siches,accuse,negative,Unknown,178
955,fernando_borquez,izkia_siches,accuse,negative,Unknown,178
956,natalia_romero,izkia_siches,accuse,negative,Unknown,178
957,esteban,radical,agresion,negative,Unknown,179
958,radical,marcela,defensa,positive,Unknown,179
959,esteban,marcela,agresion,negative,Unknown,179
960,juan,esteban,proyecto,neutral,Unknown,179
961,juan,constitucion,reforma,neutral,Unknown,179
962,eran luis cuello,jorge brito,acuerdo,neutral,Unknown,180
963,eran luis cuello,tomas de rementeria,acuerdo,neutral,Unknown,180
964,eran luis cuello,rene alinco,acuerdo,neutral,Unknown,180
965,jorge brito,rene alinco,unirse,negative,Unknown,180
966,frank sauberbaum,miguel mellado,colaboración,positive,Unknown,181
967,miguel mellado,comision de hacienda,representación,positive,Unknown,181
968,comision de hacienda,cámara baja,discusión,neutral,Unknown,181
969,sara concha,antonia orellana,critic,negative,Unknown,182
970,cecilia bachelet,andres longton,conversación,neutral,Unknown,183
971,cecilia bachelet,sofia cid,conversación,neutral,Unknown,183
972,andres longton,sofia cid,firma,neutral,Unknown,183
973,sofia cid,el mercurio,planteo,neutral,Unknown,183
974,ofreció,daniel andrade,ofreció,neutral,Unknown,184
975,daniel andrade,republicanos,representante,neutral,Unknown,184
976,republicanos,cristian araya,querellantes,neutral,Unknown,184
977,republicanos,juan irarrázaval,querellantes,neutral,Unknown,184
978,cristian araya,cristian aguilar,querellantes,neutral,Unknown,184
979,cristian aguilar,democracia viva,fiscal,neutral,Unknown,184
980,democracia viva,8º juzgado de garantía,instruye,neutral,Unknown,184
981,8º juzgado de garantía,chile,juzgado,neutral,Unknown,184
982,ricardo cifuentes,cámara de diputados,presidente,positive,Unknown,185
983,ricardo cifuentes,coquimbo,elector,neutral,Unknown,185
984,ricardo cifuentes,intendente,intendente,neutral,Unknown,185
985,dc,ricardo cifuentes,competidor,neutral,Unknown,185
986,pl,ricardo cifuentes,competidor,neutral,Unknown,185
987,pc,ricardo cifuentes,competidor,neutral,Unknown,185
988,mirosevic,ricardo cifuentes,competidor,neutral,Unknown,185
989,maria luisa cordero,congreso nacional,visitó,neutral,Unknown,186
990,maria luisa cordero,pamela jiles,encuentro,positive,Unknown,186
991,pamela jiles,maria luisa cordero,encuentro,positive,Unknown,186
992,alincoc,vlado mirosevic,interrupt,negative,Unknown,187
993,alincoc,raul soto,compare,negative,Unknown,187
994,alincoc,chamber of deputies,criticize,negative,Unknown,187
995,alincoc,la moneda,criticize,negative,Unknown,187
996,cristian valdivieso,rodrigo arellano,discuss,neutral,Unknown,188
997,cristian valdivieso,gael yeomans,discuss,neutral,Unknown,188
998,gael yeomans,catalina perez,mention,neutral,Unknown,188
999,karol cariola,sergio micco,querella,negative,Unknown,189
1000,sergio micco,partido comunista,querella,negative,Unknown,189
1001,karol cariola,carol bown,roto,negative,Unknown,189
1002,democracia cristiana,karol cariola,no entregar,negative,Unknown,189
1003,henry leal,giorgio jackson,criticism,negative,Unknown,190
1004,flor weisse,giorgio jackson,criticism,negative,Unknown,190
1005,sara concha,marco avila,accusation,negative,Unknown,192
1006,francesca muñoz,marco avila,accusation,negative,Unknown,192
1007,lorena pizarro,lorena barchiesi,insulto,negative,Unknown,193
1008,lorena pizarro,sebastian zamora soto,conversación,neutral,Unknown,193
1009,alejandra placencia,sebastian zamora soto,conversación,neutral,Unknown,193
1010,nathalie castillo,sebastian zamora soto,conversación,neutral,Unknown,193
1011,maria candelaria acevedo,sebastian zamora soto,conversación,neutral,Unknown,193
1012,marisela santibanez,sebastian zamora soto,conversación,neutral,Unknown,193
1013,johannes kaiser,benjamin moreno,insulto,negative,Unknown,194
1014,benjamin moreno,johannes kaiser,reacción,neutral,Unknown,194
1015,benjamin moreno,juan irarrázaval,sonrisa,neutral,Unknown,194
1016,camila vallejo,renovacion nacional,preside,neutral,Unknown,195
1017,andres celis,renovacion nacional,encabeza,neutral,Unknown,195
1018,jose miguel castro,renovacion nacional,encabeza,neutral,Unknown,195
1019,camila vallejo,andres celis,pide,neutral,Unknown,195
1020,camila vallejo,jose miguel castro,pide,neutral,Unknown,195
1021,andres celis,camila vallejo,recibe,neutral,Unknown,195
1022,jose miguel castro,camila vallejo,recibe,neutral,Unknown,195
1023,rené alinco,consuelo veloso,censura,negative,Unknown,196
1024,rené alinco,gloria naveillan,voto,neutral,Unknown,196
1025,consuelo veloso,gloria naveillan,voto,neutral,Unknown,196
1026,luis cuello,senadores de derecha,apoyo,neutral,Unknown,198
1027,luis cuello,corte suprema,oposición,negative,Unknown,198
1028,senadores de derecha,corte suprema,alteración,negative,Unknown,198
1029,juan santana,corte suprema,oposición,negative,Unknown,198
1030,juan santana,ps,relacion,neutral,Unknown,198
1031,el ejecutivo,el congreso nacional,presenta,neutral,Unknown,200
1032,el ejecutivo,las fuerzas armadas,solicita,neutral,Unknown,200
1033,el congreso nacional,el ejecutivo,aprueba,neutral,Unknown,200
1034,el congreso nacional,las fuerzas armadas,aprueba,neutral,Unknown,200
1035,las fuerzas armadas,el ejecutivo,rechaza,neutral,Unknown,200
1036,fabiola campillai,el congreso nacional,vota,neutral,Unknown,200
1037,fabiola campillai,las fuerzas armadas,vota,neutral,Unknown,200
1038,maría candelaria acevedo,el congreso nacional,vota,neutral,Unknown,200
1039,nathalie castillo,el congreso nacional,vota,neutral,Unknown,200
1040,matías ramírez,el congreso nacional,vota,neutral,Unknown,200
1041,lorena pizarro,el congreso nacional,vota,neutral,Unknown,200
1042,ana maria gazmuri,el congreso nacional,vota,neutral,Unknown,200
1043,diego schalper,chile vamos,elected,positive,Unknown,201
1044,chile vamos,natalia romero,elected,positive,Unknown,201
1045,ppd,raul soto,elected,positive,Unknown,201
1046,raul soto,marcela riquelme,elected,positive,Unknown,201
1047,gabriel boric,frank sauberbaum,presidente,neutral,Unknown,202
1048,gabriel boric,marcia raphael,presidente,neutral,Unknown,202
1049,gabriel boric,michael becker,presidente,neutral,Unknown,202
1050,gabriel boric,juan carlos beltran,presidente,neutral,Unknown,202
1051,frank sauberbaum,marcia raphael,colaborador,neutral,Unknown,202
1052,frank sauberbaum,michael becker,colaborador,neutral,Unknown,202
1053,frank sauberbaum,juan carlos beltran,colaborador,neutral,Unknown,202
1054,marcia raphael,michael becker,colaborador,neutral,Unknown,202
1055,marcia raphael,juan carlos beltran,colaborador,neutral,Unknown,202
1056,michael becker,juan carlos beltran,colaborador,neutral,Unknown,202
1057,felipe donoso,servele,prohibir,negative,Unknown,203
1058,cristhian moreira,servele,prohibir,negative,Unknown,203
1059,alvaro carter,servele,prohibir,negative,Unknown,203
1060,servele,presos,inscribir,negative,Unknown,203
1061,claudia mix,luis cuello,apoyo,positive,Unknown,205
1062,maite orsini,revolucion democratica,presentó,positive,Unknown,206
1063,camila rojas,revolucion democratica,presentó,positive,Unknown,206
1064,gael yeomanns,revolucion democratica,presentó,positive,Unknown,206
1065,revolucion democratica,sala de la cámara de diputados,aprobó,positive,Unknown,206
1066,maite orsini,camila rojas,colaboró,positive,Unknown,206
1067,camila rojas,gael yeomanns,colaboró,positive,Unknown,206
1068,maite orsini,gael yeomanns,colaboró,positive,Unknown,206
1069,marcos ilabaca,ps,agreement,positive,Unknown,207
1070,ps,gobierno,support,positive,Unknown,207
1071,gobierno,la araucanía,address,positive,Unknown,207
1072,matías walker,dc,propose,neutral,Unknown,207
1073,leonardo soto,gobierno,support,positive,Unknown,207
1074,emilia schneider,sergio bobadilla,insulto,negative,Unknown,208
1075,emilia schneider,udi,insulto,negative,Unknown,208
1076,emilia schneider,convergencia social,insulto,negative,Unknown,208
1077,emilia schneider,talcahuano,insulto,negative,Unknown,208
1078,jorge brito,matias ramirez,voto en contra,neutral,Unknown,209
1079,jorge brito,emilia nuyado,voto en contra,neutral,Unknown,209
1080,jorge brito,tomas hirsch,voto en contra,neutral,Unknown,209
1081,jorge brito,giorgio jackson,voto en contra,neutral,Unknown,209
1082,johannes kaiser,giorgio jackson,abstención,neutral,Unknown,209
1083,claudia mix,giorgio jackson,abstención,neutral,Unknown,209
1084,diego ibañez,giorgio jackson,abstención,neutral,Unknown,209
1085,giorgio jackson,emilia nuyado,apoyo,neutral,Unknown,209
1086,giorgio jackson,matias ramirez,apoyo,neutral,Unknown,209
1087,giorgio jackson,tomas hirsch,apoyo,neutral,Unknown,209
1088,giorgio jackson,jorge brito,apoyo,neutral,Unknown,209
1089,giorgio jackson,claudia mix,apoyo,neutral,Unknown,209
1090,giorgio jackson,diego ibañez,apoyo,neutral,Unknown,209
1091,giorgio jackson,giorgio jackson,apoyo,neutral,Unknown,209
1092,la cámara de diputados,francisco muñoz,condena,negative,Unknown,210
1093,la cámara de diputados,team patriota,condena,negative,Unknown,210
1094,la cámara de diputados,pancho malo,condena,negative,Unknown,210
1095,francisco muñoz,la cámara de diputados,condena,negative,Unknown,210
1096,team patriota,la cámara de diputados,condena,negative,Unknown,210
1097,pancho malo,la cámara de diputados,condena,negative,Unknown,210
1098,gonzalo de la carrera,la cámara de diputados,voto,neutral,Unknown,210
1099,jorge durán,la cámara de diputados,voto,neutral,Unknown,210
1100,ximena ossandón,la cámara de diputados,voto,neutral,Unknown,210
1101,leonidas romero,la cámara de diputados,voto,neutral,Unknown,210
1102,gloria naveillán,la cámara de diputados,voto,neutral,Unknown,210
1103,parlamentarios,ubicacion,impulsado,positive,Unknown,211
1104,parlamentarios,oposicion,respaldado,positive,Unknown,211
1105,diputados,parlamentarios,votan,neutral,Unknown,211
1106,diputados,presidente,revocar,negative,Unknown,211
1107,presidente,parlamentarios,propuesta,neutral,Unknown,211
1108,sara concha,colectividad,representa,neutral,Unknown,212
1109,francesca muñoz,colectividad,representa,neutral,Unknown,212
1110,roberto arroyo,colectividad,representa,neutral,Unknown,212
1111,josé antonio kast,colectividad,representa,neutral,Unknown,212
1112,partido republicano,colectividad,relacion,neutral,Unknown,212
1113,colectividad,josé antonio kast,relacion,neutral,Unknown,212
1114,gael yeomans,pamela jiles,criticized,negative,Unknown,213
1115,gael yeomans,monica arce,criticized,negative,Unknown,213
1116,gael yeomans,viviana delgado,criticized,negative,Unknown,213
1117,gael yeomans,government,criticized,negative,Unknown,213
1118,joanna perez,chile,belongs,neutral,Unknown,214
1119,francesca muñoz,chile,belongs,neutral,Unknown,214
1120,roberto arroyo,chile,belongs,neutral,Unknown,214
1121,roberto arroyo,joanna perez,renounced,negative,Unknown,214
1122,roberto arroyo,francesca muñoz,renounced,negative,Unknown,214
1123,lorena pizarro,comision de derechos humanos,presidenta,neutral,Unknown,215
1124,comision de derechos humanos,camara de diputados,comisión,neutral,Unknown,215
1125,tomas lagomarsino,comision de derechos humanos,abstención,neutral,Unknown,215
1126,lorena pizarro,pronunciamiento,votacion,neutral,Unknown,215
1127,pronunciamiento,sergio micco,citar,neutral,Unknown,215
1128,uritarte,cristian araya,critic,negative,Unknown,216
1129,uritarte,luis sánchez,critic,negative,Unknown,216
1130,gabriel boric,daniel andrade,interview,neutral,Unknown,217
1131,gabriel boric,carlos bianchi,interview,neutral,Unknown,217
1132,daniel andrade,carlos bianchi,interview,neutral,Unknown,217
1133,carlos bianchi,democracia viva,accusation,negative,Unknown,217
1134,carlos bianchi,direccion de presupuesto,accusation,negative,Unknown,217
1135,gabriel boric,baltasar garzon,unite,positive,Unknown,218
1136,gabriel boric,irina karamanos,accompany,positive,Unknown,218
1137,gabriel boric,camila vallejos,lead,positive,Unknown,218
1138,gabriel boric,carmen hertz,lead,positive,Unknown,218
1139,gabriel boric,karol cariola,lead,positive,Unknown,218
1140,gonzalo feito,carmen hertz,ironizar,neutral,Unknown,221
1141,gonzalo feito,partido comunista,ironizar,neutral,Unknown,221
1142,carmen hertz,partido comunista,polémica,negative,Unknown,221
1143,carmen hertz,afp futuro,polémica,negative,Unknown,221
1144,jorge duran,edward duran,co-initiator,neutral,Unknown,222
1145,jorge duran,ruben oyarzo,co-initiator,neutral,Unknown,222
1146,jorge duran,gaspar rivas,co-initiator,neutral,Unknown,222
1147,jorge duran,enrique lee,co-initiator,neutral,Unknown,222
1148,edward duran,ruben oyarzo,co-initiator,neutral,Unknown,222
1149,edward duran,gaspar rivas,co-initiator,neutral,Unknown,222
1150,edward duran,enrique lee,co-initiator,neutral,Unknown,222
1151,ruben oyarzo,gaspar rivas,co-initiator,neutral,Unknown,222
1152,ruben oyarzo,enrique lee,co-initiator,neutral,Unknown,222
1153,gaspar rivas,enrique lee,co-initiator,neutral,Unknown,222
1154,vlado mirosevic,juan antonio coloma,visit,neutral,Unknown,223
1155,juan antonio coloma,francesco gazzella,interview,neutral,Unknown,223
1156,rene alinco,vlado mirosevic,interrupt,negative,Unknown,224
1157,gonzalo de la carrera,alexis sepulveda,hit,negative,Unknown,224
1158,gloria naveillan,lorena pizarro,insult,negative,Unknown,224
1159,carolina tohá,maya fernandez,asistencia,positive,Unknown,225
1160,carolina tohá,ana lya uriarte,asistencia,positive,Unknown,225
1161,maya fernandez,ana lya uriarte,asistencia,positive,Unknown,225
1162,carolina tohá,juan fuenzalida,voto,neutral,Unknown,225
1163,carolina tohá,marco antonio sulantai,voto,neutral,Unknown,225
1164,carolina tohá,yovana ahumada,voto,neutral,Unknown,225
1165,carolina tohá,victor pino,voto,neutral,Unknown,225
1166,carolina tohá,emlia nuyado,voto,neutral,Unknown,225
1167,carolina tohá,ericka ñanco,voto,neutral,Unknown,225
1168,carolina tohá,maría candelaria acevedo,voto,neutral,Unknown,225
1169,carolina tohá,lorena pizarro,voto,neutral,Unknown,225
1170,jaime naranjo,comision de hacienda,presidente,positive,Unknown,226
1171,comision de hacienda,bono invierno,propuesta,positive,Unknown,226
1172,bono invierno,familias vulnerables,beneficiados,positive,Unknown,226
1173,bono invierno,inflación,respuesta,positive,Unknown,226
1174,presidente,jaime naranjo,presidente,positive,Unknown,226
1175,diputado,jaime naranjo,presidente,neutral,Unknown,226
1176,oposición,jaime naranjo,oposición,neutral,Unknown,226
1177,oposición,diputado,oposición,neutral,Unknown,226
1178,rn,oposición,oposición,neutral,Unknown,226
1179,rn,jaime naranjo,oposición,neutral,Unknown,226
1180,rn,diputado,oposición,neutral,Unknown,226
1181,raul soto,partido comunista,renuncia,neutral,Unknown,228
1182,partido comunista,katherine montealegre,duda,negative,Unknown,228
1183,katherine montealegre,karol cariola,critica,negative,Unknown,228
1184,tomás lagomarsino,cosme mellado,comprometido,positive,Unknown,229
1185,tomás lagomarsino,andrés jouannet,apoyo,positive,Unknown,229
1186,cosme mellado,andrés jouannet,comprometido,positive,Unknown,229
1187,cosme mellado,mirosevic,apoyo,positive,Unknown,229
1188,victor pino,sofia cid,presidencia,positive,Unknown,230
1189,victor pino,rene alinco,presidencia,positive,Unknown,230
1190,sofia cid,rene alinco,vicepresidencia,positive,Unknown,230
1191,patricio rosas,victor pino,licencia,neutral,Unknown,230
1192,jorge brito,victor pino,licencia,neutral,Unknown,230
1193,mirosevic,morales,support,positive,Unknown,231
1194,alejandro,morales,support,positive,Unknown,231
1195,bernales,morales,support,positive,Unknown,231
1196,luis,morales,support,positive,Unknown,231
1197,malla,morales,support,positive,Unknown,231
1198,sebastian,morales,support,positive,Unknown,231
1199,morales,anay,concern,negative,Unknown,231
1200,morales,uriarte,concern,negative,Unknown,231
1201,raul leiva,catalina perez,opposed,negative,Unknown,232
1202,raul leiva,gonzalo winter,opposed,negative,Unknown,232
1203,raul leiva,karol cariola,opposed,negative,Unknown,232
1204,karol cariola,catalina perez,supported,positive,Unknown,232
1205,karol cariola,gonzalo winter,supported,positive,Unknown,232
1206,karol cariola,raul leiva,supported,positive,Unknown,232
1207,pamela jiles,raul leiva,opposes,negative,Unknown,233
1208,sebastian zamora,adolescente,detuvo,neutral,Unknown,234
1209,sebastian zamora,mapocho,cayó,neutral,Unknown,234
1210,chong,sebastian zamora,animadversión,negative,Unknown,234
1211,chong,juan antonio coloma,infringiendo,negative,Unknown,234
1212,chong,jorge alessandri,infringiendo,negative,Unknown,234
1213,chong,cristian llebe,infringiendo,negative,Unknown,234
1214,chong,carabineros,infringiendo,negative,Unknown,234
1215,jose montalva,miguel mellado,questioned,negative,Unknown,237
1216,jose montalva,ericka ñanco,discussed,neutral,Unknown,237
1217,miguel mellado,ericka ñanco,criticized,negative,Unknown,237
1218,ericka ñanco,claudio arevalo,reported,neutral,Unknown,237
1219,miguel angel calisto,raul soto,encuentro,neutral,Unknown,238
1220,raul soto,mario marcel,discurso,neutral,Unknown,238
1221,mario marcel,rene alinco,postura,neutral,Unknown,238
1222,daniel melo,daniel manouchehri,colaborate,positive,Unknown,239
1223,gaspar rivas,victor pino,insult,negative,Unknown,240
1224,gaspar rivas,yovana ahumada,insult,negative,Unknown,240
1225,gaspar rivas,carolina marzán,censura,negative,Unknown,240
1226,juan antonio coloma,diego berrios,participación,neutral,Unknown,241
1227,juan antonio coloma,antonio barchiesi,participación,neutral,Unknown,241
1228,juan antonio coloma,diego schalper,participación,neutral,Unknown,241
1229,juan antonio coloma,arturo squella,participación,neutral,Unknown,241
1230,parlamentaria,jaime naranjo,consejo,neutral,Unknown,242
1231,parlamentaria,erika ñanco,saludo,neutral,Unknown,242
1232,parlamentaria,andres giordano,saludo,neutral,Unknown,242
1233,parlamentaria,maite orsini,saludo,neutral,Unknown,242
1234,parlamentaria,jaime saez,saludo,neutral,Unknown,242
1235,parlamentaria,jorge britto,no saludo,neutral,Unknown,242
1236,parlamentaria,consuelo veloso,no saludo,neutral,Unknown,242
1237,karol cariola,vlado mirosevic,felicitó,positive,Unknown,243
1238,karol cariola,carlos bianchi,candidata,neutral,Unknown,243
1239,karol cariola,catalina perez,candidata,neutral,Unknown,243
1240,vlado mirosevic,carlos bianchi,presidente,positive,Unknown,243
1241,vlado mirosevic,catalina perez,vicepresidente,positive,Unknown,243
1242,álvaro elizalde,daniella cicardini,encuentro,neutral,Unknown,244
1243,álvaro elizalde,daniel manouchehri,encuentro,neutral,Unknown,244
1244,álvaro elizalde,karol cariola,encuentro,neutral,Unknown,244
1245,álvaro elizalde,jaime araya,encuentro,neutral,Unknown,244
1246,álvaro elizalde,daniela serrano,encuentro,neutral,Unknown,244
1247,daniella cicardini,daniel manouchehri,colaboración,positive,Unknown,244
1248,daniella cicardini,karol cariola,colaboración,positive,Unknown,244
1249,daniella cicardini,jaime araya,colaboración,positive,Unknown,244
1250,daniella cicardini,daniela serrano,colaboración,positive,Unknown,244
1251,daniel manouchehri,karol cariola,colaboración,positive,Unknown,244
1252,daniel manouchehri,jaime araya,colaboración,positive,Unknown,244
1253,daniel manouchehri,daniela serrano,colaboración,positive,Unknown,244
1254,karol cariola,jaime araya,colaboración,positive,Unknown,244
1255,karol cariola,daniela serrano,colaboración,positive,Unknown,244
1256,jaime araya,daniela serrano,colaboración,positive,Unknown,244
1257,ana maria gazmuri,movimental,participa,neutral,Unknown,245
1258,ana maria gazmuri,movimental,participa,neutral,Unknown,245
1259,karol cariola,movimental,participa,neutral,Unknown,245
1260,boris barrera,movimental,participa,neutral,Unknown,245
1261,tomas hirsch,movimental,participa,neutral,Unknown,245
1262,marilen cabrera,movimental,participa,neutral,Unknown,245
1263,movimental,fundacion daya,organiza,positive,Unknown,245
1264,movimental,plaza baquedano,inicia,neutral,Unknown,245
1265,desviacion tránsito,alameda providencia,ubicacion,neutral,Unknown,245
1266,alameda providencia,eliodoro yanez,ubicacion,neutral,Unknown,245
1267,eliodoro yanez,toro mazote,ubicacion,neutral,Unknown,245
1268,renovacion nacional,hector lllaitul,accusado,negative,Unknown,247
1269,renovacion nacional,francisco chahuan,presidente,neutral,Unknown,247
1270,renovacion nacional,jose garcia ruminot,parlamentario,neutral,Unknown,247
1271,renovacion nacional,miguel mellado,parlamentario,neutral,Unknown,247
1272,renovacion nacional,camila flores,parlamentario,neutral,Unknown,247
1273,renovacion nacional,presidente,minister,neutral,Unknown,247
1274,renovacion nacional,ministra de justicia,minister,neutral,Unknown,247
1275,marcoantonio,avila,minister,neutral,Unknown,248
1276,hector,ulloa,election,neutral,Unknown,248
1277,ulloa,avila,elected,positive,Unknown,248
1278,ppd,ulloa,party,neutral,Unknown,248
1279,juan,santana,election,neutral,Unknown,248
1280,santana,ulloa,elected,positive,Unknown,248
1281,hirsch,santana,opinion,neutral,Unknown,248
1282,hirsch,avila,opinion,neutral,Unknown,248
1283,pamela jiles,rene alinco,colaborador,neutral,Unknown,249
1284,pamela jiles,ruben oyarzo,colaborador,neutral,Unknown,249
1285,rene alinco,ruben oyarzo,colaborador,neutral,Unknown,249
1286,mario marcel,pamela jiles,oponente,negative,Unknown,249
1287,mario marcel,rene alinco,oponente,negative,Unknown,249
1288,mario marcel,ruben oyarzo,oponente,negative,Unknown,249
1289,camila musante,gobierno,abstiene,neutral,Unknown,251
1290,emilia nuyado,gobierno,abstiene,neutral,Unknown,251
1291,ericka ñanco,gobierno,abstiene,neutral,Unknown,251
1292,lorena pizarro,gobierno,abstiene,neutral,Unknown,251
1293,diputados oficialistas,gobierno,votan,positive,Unknown,251
1294,nación mapuche,gobierno,deuda,negative,Unknown,251
1295,matilde burgos,renovacion nacional,reacciona,negative,Unknown,252
1296,renovacion nacional,maria luisa cordero,dichos,negative,Unknown,252
1297,maria luisa cordero,fabiola campillai,dañada,negative,Unknown,252
1298,renovacion nacional,frank sauberbaum,dichos,negative,Unknown,252
1299,frank sauberbaum,maria luisa cordero,asombro,neutral,Unknown,252
1300,frank sauberbaum,fabiola campillai,asombro,neutral,Unknown,252
1301,frank sauberbaum,cnn chile,reacciona,neutral,Unknown,252
1302,frank sauberbaum,renovacion nacional,reacciona,negative,Unknown,252
1303,karol cariola,pamela jiles,discuss,neutral,Unknown,253
1304,karol cariola,gabriel boric,mention,neutral,Unknown,253
1305,maria luisa cordero,fabiola campillai,criticism,negative,Unknown,255
1306,maria luisa cordero,maite orsini,conflict,negative,Unknown,255
1307,sergio bobadilla,karol cariola,insult,negative,Unknown,257
1308,karol cariola,sergio bobadilla,rebuke,negative,Unknown,257
1309,claudia mix,comunes,support,positive,Unknown,258
1310,comunes,partido comunista,support,positive,Unknown,258
1311,partido comunista,democracia cristiana,oppose,negative,Unknown,258
1312,democracia cristiana,frente amplio,oppose,negative,Unknown,258
1313,frente amplio,partido comunista,support,positive,Unknown,258
1314,socialismo democrático,democracia cristiana,support,positive,Unknown,258
1315,catalina del real,diputadas,participó,neutral,Unknown,259
1316,aracely leuquen,diputadas,participó,neutral,Unknown,259
1317,maria jose hoffmann,diputadas,participó,neutral,Unknown,259
1318,ximena ossandon,diputadas,participó,neutral,Unknown,259
1319,nora cueva,diputadas,participó,neutral,Unknown,259
1320,virginia troncoso,diputadas,participó,neutral,Unknown,259
1321,chile,cámara de diputados,rechazó,negative,Unknown,259
1322,cámara de diputados,proyecto de despenalización del aborto,proyecto,neutral,Unknown,259
1323,proyecto de despenalización del aborto,codigo penal,modificar,neutral,Unknown,259
1324,codigo penal,aborto,aborto,neutral,Unknown,259
1325,aborto,14 semanas de gestación,dentro,neutral,Unknown,259
1326,14 semanas de gestación,peligro de la vida de la madre,considerar,neutral,Unknown,259
1327,14 semanas de gestación,inviabilidad fetal,considerar,neutral,Unknown,259
1328,14 semanas de gestación,violación,considerar,neutral,Unknown,259
1329,14 semanas de gestación,ley,considerar,neutral,Unknown,259
1330,proyecto de despenalización del aborto,estancada,estancado,negative,Unknown,259
1331,proyecto de despenalización del aborto,archivada,archivado,negative,Unknown,259
